sha256	source_path	public_path	size_bytes
d4eefea56cbdfd0f7b90b0a479faa97e29a8cb531800597b67ab32c162614a78	injection/alignsentinel_replicate/results_32k_final/meta-llama_Llama-3_1-8B-Instruct_regularized/ours_avg_finance_regularized.json	experiment_audit_trail_raw/injection/alignsentinel_32k_raw_results/meta-llama_Llama-3_1-8B-Instruct_regularized/ours_avg_finance_regularized.json	27484
1a12a0834a429472d417b0eafb4d507d05aac5f1e55aca2c23a1847813cb3c93	injection/alignsentinel_replicate/results_32k_final/meta-llama_Llama-3_1-8B-Instruct_regularized/ours_pooled_avg_pooled_regularized.json	experiment_audit_trail_raw/injection/alignsentinel_32k_raw_results/meta-llama_Llama-3_1-8B-Instruct_regularized/ours_pooled_avg_pooled_regularized.json	57655
9e874114fa1e3ac04e0b176c2a59ea0c90973283b469ae1dc632ea85e74c7c38	injection/alignsentinel_replicate/results_32k_final/meta-llama_Llama-3_1-8B-Instruct_regularized/ours_avg_web_regularized.json	experiment_audit_trail_raw/injection/alignsentinel_32k_raw_results/meta-llama_Llama-3_1-8B-Instruct_regularized/ours_avg_web_regularized.json	30944
be24246bf5acef9857914e6cd630e0b97a1c3b0658a66692e127fe04823b78ad	injection/alignsentinel_replicate/results_32k_final/meta-llama_Llama-3_1-8B-Instruct_regularized/summary_full.json	experiment_audit_trail_raw/injection/alignsentinel_32k_raw_results/meta-llama_Llama-3_1-8B-Instruct_regularized/summary_full.json	609239
1a6e3dbb3ca75a7089fa85780749f388a975b4b088913f3265fd7bd44c495230	injection/alignsentinel_replicate/results_32k_final/meta-llama_Llama-3_1-8B-Instruct_regularized/ours_enc_finance_regularized.json	experiment_audit_trail_raw/injection/alignsentinel_32k_raw_results/meta-llama_Llama-3_1-8B-Instruct_regularized/ours_enc_finance_regularized.json	7417
3cd39519f697b35021bddce734a01b767ba253b7ed716bda3499cfa900b4f40b	injection/alignsentinel_replicate/results_32k_final/meta-llama_Llama-3_1-8B-Instruct_regularized/ours_avg_project_regularized.json	experiment_audit_trail_raw/injection/alignsentinel_32k_raw_results/meta-llama_Llama-3_1-8B-Instruct_regularized/ours_avg_project_regularized.json	26930
f1ecc059e96121ee06711bb4121a0892433e6bc396954a522d878088bf378d1b	injection/alignsentinel_replicate/results_32k_final/meta-llama_Llama-3_1-8B-Instruct_regularized/ours_enc_web_regularized.json	experiment_audit_trail_raw/injection/alignsentinel_32k_raw_results/meta-llama_Llama-3_1-8B-Instruct_regularized/ours_enc_web_regularized.json	6390
9bbbaeb23f5aac6b505bb0e54aa41f1683986f3b2a9f0223a961e6c564d9291b	injection/alignsentinel_replicate/results_32k_final/meta-llama_Llama-3_1-8B-Instruct_regularized/ours_enc_project_regularized.json	experiment_audit_trail_raw/injection/alignsentinel_32k_raw_results/meta-llama_Llama-3_1-8B-Instruct_regularized/ours_enc_project_regularized.json	7278
c17ba680d57e2d3981ba8acf390465a4b3a050ec79e330295c303fd31225d4a3	injection/alignsentinel_replicate/results_32k_final/meta-llama_Llama-3_1-8B-Instruct_regularized/ours_enc_social_media_regularized.json	experiment_audit_trail_raw/injection/alignsentinel_32k_raw_results/meta-llama_Llama-3_1-8B-Instruct_regularized/ours_enc_social_media_regularized.json	6370
2a420936d3ac80e3968dfd7e39c112ec7ba25412d9f3ba8485dcb8f9b5455e6f	injection/alignsentinel_replicate/results_32k_final/meta-llama_Llama-3_1-8B-Instruct_regularized/ours_pooled_enc_pooled_regularized.json	experiment_audit_trail_raw/injection/alignsentinel_32k_raw_results/meta-llama_Llama-3_1-8B-Instruct_regularized/ours_pooled_enc_pooled_regularized.json	37128
95a3905810d86ee01ca8ddadc2e45a22cf84a5d319e2a54cf36b0b95705dae1a	injection/alignsentinel_replicate/results_32k_final/meta-llama_Llama-3_1-8B-Instruct_regularized/ours_enc_cloud_regularized.json	experiment_audit_trail_raw/injection/alignsentinel_32k_raw_results/meta-llama_Llama-3_1-8B-Instruct_regularized/ours_enc_cloud_regularized.json	7934
381d3732dbaba2415c8df8d723eec955f243dafe54ef16b3ea975afb864a600d	injection/alignsentinel_replicate/results_32k_final/meta-llama_Llama-3_1-8B-Instruct_regularized/ours_enc_coding_regularized.json	experiment_audit_trail_raw/injection/alignsentinel_32k_raw_results/meta-llama_Llama-3_1-8B-Instruct_regularized/ours_enc_coding_regularized.json	7787
a4d2b5d633fe63d5589feb179375eb3ec88579d2f2e2393f4db81516056a33f3	injection/alignsentinel_replicate/results_32k_final/meta-llama_Llama-3_1-8B-Instruct_regularized/ours_avg_messaging_regularized.json	experiment_audit_trail_raw/injection/alignsentinel_32k_raw_results/meta-llama_Llama-3_1-8B-Instruct_regularized/ours_avg_messaging_regularized.json	24491
7521d90122c71e222ee27fb98f56e160aabcbd56f5a539a50bb21ec7fc5f154f	injection/alignsentinel_replicate/results_32k_final/meta-llama_Llama-3_1-8B-Instruct_regularized/ours_enc_messaging_regularized.json	experiment_audit_trail_raw/injection/alignsentinel_32k_raw_results/meta-llama_Llama-3_1-8B-Instruct_regularized/ours_enc_messaging_regularized.json	9558
b12a73febc0a88c7840a8debc84a8f9e7847524b6fcd9a40bc391d9c96f88a32	injection/alignsentinel_replicate/results_32k_final/meta-llama_Llama-3_1-8B-Instruct_regularized/ours_cross_enc_A2B_regularized.json	experiment_audit_trail_raw/injection/alignsentinel_32k_raw_results/meta-llama_Llama-3_1-8B-Instruct_regularized/ours_cross_enc_A2B_regularized.json	56088
977a697bd7cdeabe91ce894ce096caef38f963ec3083e09fca87f8398fd3366c	injection/alignsentinel_replicate/results_32k_final/meta-llama_Llama-3_1-8B-Instruct_regularized/ours_cross_avg_B2A_regularized.json	experiment_audit_trail_raw/injection/alignsentinel_32k_raw_results/meta-llama_Llama-3_1-8B-Instruct_regularized/ours_cross_avg_B2A_regularized.json	55551
c622b8c14b782a330cfacf13cdb9552a377bccb61af91b4a7b0fe18139ef46e1	injection/alignsentinel_replicate/results_32k_final/mistralai_Mistral-7B-Instruct-v0_3_regularized/ours_avg_cloud_regularized.json	experiment_audit_trail_raw/injection/alignsentinel_32k_raw_results/mistralai_Mistral-7B-Instruct-v0_3_regularized/ours_avg_cloud_regularized.json	20977
7b7f79595ab2c386335aa9e6fa502255256e2aa687aabd84df0b5fb7369579f3	injection/alignsentinel_replicate/results_32k_final/mistralai_Mistral-7B-Instruct-v0_3_regularized/ours_cross_enc_B2A_regularized.json	experiment_audit_trail_raw/injection/alignsentinel_32k_raw_results/mistralai_Mistral-7B-Instruct-v0_3_regularized/ours_cross_enc_B2A_regularized.json	54349
8fc0fc8514ec54a6d776b864e018ed14c868ee5e6f963e9da28b2551eb76ba2c	injection/alignsentinel_replicate/results_32k_final/mistralai_Mistral-7B-Instruct-v0_3_regularized/ours_cross_avg_A2B_regularized.json	experiment_audit_trail_raw/injection/alignsentinel_32k_raw_results/mistralai_Mistral-7B-Instruct-v0_3_regularized/ours_cross_avg_A2B_regularized.json	54422
e2b84458dbef26dc4e605592aad1cae86428dd7c0f3572640d78d99addf12720	injection/alignsentinel_replicate/results_32k_final/mistralai_Mistral-7B-Instruct-v0_3_regularized/ours_avg_social_media_regularized.json	experiment_audit_trail_raw/injection/alignsentinel_32k_raw_results/mistralai_Mistral-7B-Instruct-v0_3_regularized/ours_avg_social_media_regularized.json	31497
36cdfb574c9dad9ab409e21ce18c2fa09a1879a80358caf306bdf2784f647edc	injection/alignsentinel_replicate/results_32k_final/mistralai_Mistral-7B-Instruct-v0_3_regularized/ours_avg_shopping_regularized.json	experiment_audit_trail_raw/injection/alignsentinel_32k_raw_results/mistralai_Mistral-7B-Instruct-v0_3_regularized/ours_avg_shopping_regularized.json	32478
539055661d7d5e02f343850b3cff601cb31a9aa908d44748477614e0373d18d7	injection/alignsentinel_replicate/results_32k_final/mistralai_Mistral-7B-Instruct-v0_3_regularized/summary.md	experiment_audit_trail_raw/injection/alignsentinel_32k_raw_results/mistralai_Mistral-7B-Instruct-v0_3_regularized/summary.md	115871
c9094dfb2710da0f647fb2288839f00a8ba2ea8716bb54cca7ac95ceace12ef3	injection/alignsentinel_replicate/results_32k_final/mistralai_Mistral-7B-Instruct-v0_3_regularized/ours_enc_shopping_regularized.json	experiment_audit_trail_raw/injection/alignsentinel_32k_raw_results/mistralai_Mistral-7B-Instruct-v0_3_regularized/ours_enc_shopping_regularized.json	11940
2a51e58f7bffa6b84d673c53853b2d07eb6c0d8e03a70fa48b67a1242089f37b	injection/alignsentinel_replicate/results_32k_final/mistralai_Mistral-7B-Instruct-v0_3_regularized/ours_avg_coding_regularized.json	experiment_audit_trail_raw/injection/alignsentinel_32k_raw_results/mistralai_Mistral-7B-Instruct-v0_3_regularized/ours_avg_coding_regularized.json	21018
7db3df0308da02090d72794368feb5425cd244043f804293bab31358fc302e74	injection/alignsentinel_replicate/results_32k_final/mistralai_Mistral-7B-Instruct-v0_3_regularized/ours_avg_finance_regularized.json	experiment_audit_trail_raw/injection/alignsentinel_32k_raw_results/mistralai_Mistral-7B-Instruct-v0_3_regularized/ours_avg_finance_regularized.json	30195
ade1310681c8b977ebd05ba47839c7c688f0e7c0341a991e4737531fec44c6cb	injection/alignsentinel_replicate/results_32k_final/mistralai_Mistral-7B-Instruct-v0_3_regularized/ours_pooled_avg_pooled_regularized.json	experiment_audit_trail_raw/injection/alignsentinel_32k_raw_results/mistralai_Mistral-7B-Instruct-v0_3_regularized/ours_pooled_avg_pooled_regularized.json	57496
c307cd9495cfcc4b0925daae28dbe925f256fb5ec0930bb420902f3a5fdf9abb	injection/alignsentinel_replicate/results_32k_final/mistralai_Mistral-7B-Instruct-v0_3_regularized/ours_avg_web_regularized.json	experiment_audit_trail_raw/injection/alignsentinel_32k_raw_results/mistralai_Mistral-7B-Instruct-v0_3_regularized/ours_avg_web_regularized.json	25109
0f724caede0238dfb352d85285266a41f7fbeb1222534f06f11c7a88fd20ee65	injection/alignsentinel_replicate/results_32k_final/mistralai_Mistral-7B-Instruct-v0_3_regularized/summary_full.json	experiment_audit_trail_raw/injection/alignsentinel_32k_raw_results/mistralai_Mistral-7B-Instruct-v0_3_regularized/summary_full.json	651099
988400beeb854e443202d1d98633c664be1fa3392d6fe00aeb1368cc3888fdf7	injection/alignsentinel_replicate/results_32k_final/mistralai_Mistral-7B-Instruct-v0_3_regularized/ours_enc_finance_regularized.json	experiment_audit_trail_raw/injection/alignsentinel_32k_raw_results/mistralai_Mistral-7B-Instruct-v0_3_regularized/ours_enc_finance_regularized.json	10593
d36a10867b70505c9714bed5c692015d6a93d7708c9602c7895fd7760a3a82e2	injection/alignsentinel_replicate/results_32k_final/mistralai_Mistral-7B-Instruct-v0_3_regularized/ours_avg_project_regularized.json	experiment_audit_trail_raw/injection/alignsentinel_32k_raw_results/mistralai_Mistral-7B-Instruct-v0_3_regularized/ours_avg_project_regularized.json	27253
6a38cf583500d7d29a95e463d0381afa89f40650a5415ef667557d36b1450010	injection/alignsentinel_replicate/results_32k_final/mistralai_Mistral-7B-Instruct-v0_3_regularized/ours_enc_web_regularized.json	experiment_audit_trail_raw/injection/alignsentinel_32k_raw_results/mistralai_Mistral-7B-Instruct-v0_3_regularized/ours_enc_web_regularized.json	7966
c34e62896e49cc98f03d1390ff108db2937cfe301ab2f56f964d5a3140740edb	injection/alignsentinel_replicate/results_32k_final/mistralai_Mistral-7B-Instruct-v0_3_regularized/ours_enc_project_regularized.json	experiment_audit_trail_raw/injection/alignsentinel_32k_raw_results/mistralai_Mistral-7B-Instruct-v0_3_regularized/ours_enc_project_regularized.json	9955
bc09f079fd35af334de6dcfb60c95826bb90bb9be78b483629ccd5aea6e887ae	injection/alignsentinel_replicate/results_32k_final/mistralai_Mistral-7B-Instruct-v0_3_regularized/ours_enc_social_media_regularized.json	experiment_audit_trail_raw/injection/alignsentinel_32k_raw_results/mistralai_Mistral-7B-Instruct-v0_3_regularized/ours_enc_social_media_regularized.json	10583
22c75fccd5788583f4f252be2436b3383f19e6074114ff06b8cbf4393ed59872	injection/alignsentinel_replicate/results_32k_final/mistralai_Mistral-7B-Instruct-v0_3_regularized/ours_pooled_enc_pooled_regularized.json	experiment_audit_trail_raw/injection/alignsentinel_32k_raw_results/mistralai_Mistral-7B-Instruct-v0_3_regularized/ours_pooled_enc_pooled_regularized.json	39258
9d45e8ed54dc34c9aede7fbcf66b27cc6554b8f83250659a683eedc24be18c48	injection/alignsentinel_replicate/results_32k_final/mistralai_Mistral-7B-Instruct-v0_3_regularized/ours_enc_cloud_regularized.json	experiment_audit_trail_raw/injection/alignsentinel_32k_raw_results/mistralai_Mistral-7B-Instruct-v0_3_regularized/ours_enc_cloud_regularized.json	14105
dc1bc605ee0665ec11292841806d72e8f65ad7fee61b3fbdf9450ea7aeeb2490	injection/alignsentinel_replicate/results_32k_final/mistralai_Mistral-7B-Instruct-v0_3_regularized/ours_enc_coding_regularized.json	experiment_audit_trail_raw/injection/alignsentinel_32k_raw_results/mistralai_Mistral-7B-Instruct-v0_3_regularized/ours_enc_coding_regularized.json	10680
0e06cbd7f6dabf15bec9779c39a88216964065ff2258ab003bf94be3d209f458	injection/alignsentinel_replicate/results_32k_final/mistralai_Mistral-7B-Instruct-v0_3_regularized/ours_avg_messaging_regularized.json	experiment_audit_trail_raw/injection/alignsentinel_32k_raw_results/mistralai_Mistral-7B-Instruct-v0_3_regularized/ours_avg_messaging_regularized.json	25782
58a2aacc0a583fcf14e4aebf84efec800a86f57a6b2424fa6ff148f5a8c3c571	injection/alignsentinel_replicate/results_32k_final/mistralai_Mistral-7B-Instruct-v0_3_regularized/ours_enc_messaging_regularized.json	experiment_audit_trail_raw/injection/alignsentinel_32k_raw_results/mistralai_Mistral-7B-Instruct-v0_3_regularized/ours_enc_messaging_regularized.json	12346
33b0ecf2a0fc34494199427afc5b73fbb2f56506f3088312f680817ded1ac63a	injection/alignsentinel_replicate/results_32k_final/mistralai_Mistral-7B-Instruct-v0_3_regularized/ours_cross_enc_A2B_regularized.json	experiment_audit_trail_raw/injection/alignsentinel_32k_raw_results/mistralai_Mistral-7B-Instruct-v0_3_regularized/ours_cross_enc_A2B_regularized.json	55968
ace84f2d8dc8f1e062db7d43be66313e4deddac26228d05ca60dae15f28314e7	injection/alignsentinel_replicate/results_32k_final/mistralai_Mistral-7B-Instruct-v0_3_regularized/ours_cross_avg_B2A_regularized.json	experiment_audit_trail_raw/injection/alignsentinel_32k_raw_results/mistralai_Mistral-7B-Instruct-v0_3_regularized/ours_cross_avg_B2A_regularized.json	55528
4f1cba3a21fe324de1c09f43bc2c0bf31437a7f5e0f16cc3781062bbb2916064	injection/alignsentinel_replicate/results_32k_final/upstage_SOLAR-10_7B-Instruct-v1_0_regularized/ours_avg_cloud_regularized.json	experiment_audit_trail_raw/injection/alignsentinel_32k_raw_results/upstage_SOLAR-10_7B-Instruct-v1_0_regularized/ours_avg_cloud_regularized.json	21162
3a1fefbb6104df80bdb700b41aae33d9a3293ba309b20266d0e5e06eb11e0df7	injection/alignsentinel_replicate/results_32k_final/upstage_SOLAR-10_7B-Instruct-v1_0_regularized/ours_avg_social_media_regularized.json	experiment_audit_trail_raw/injection/alignsentinel_32k_raw_results/upstage_SOLAR-10_7B-Instruct-v1_0_regularized/ours_avg_social_media_regularized.json	20131
e2722f28f327e36426152f2b4c06176bef37730a311ebc50825d4d2114e65549	injection/alignsentinel_replicate/results_32k_final/upstage_SOLAR-10_7B-Instruct-v1_0_regularized/ours_avg_shopping_regularized.json	experiment_audit_trail_raw/injection/alignsentinel_32k_raw_results/upstage_SOLAR-10_7B-Instruct-v1_0_regularized/ours_avg_shopping_regularized.json	28882
8c18bbdd1791ddb97941d052c905f093d0a15bc7c9ca84995653c5e152f5d6f1	injection/alignsentinel_replicate/results_32k_final/upstage_SOLAR-10_7B-Instruct-v1_0_regularized/ours_enc_shopping_regularized.json	experiment_audit_trail_raw/injection/alignsentinel_32k_raw_results/upstage_SOLAR-10_7B-Instruct-v1_0_regularized/ours_enc_shopping_regularized.json	8273
9d9e55f83439a29c58bac29a05cf322da890427e711a46fbeb496cc32111b1ee	injection/alignsentinel_replicate/results_32k_final/upstage_SOLAR-10_7B-Instruct-v1_0_regularized/ours_avg_coding_regularized.json	experiment_audit_trail_raw/injection/alignsentinel_32k_raw_results/upstage_SOLAR-10_7B-Instruct-v1_0_regularized/ours_avg_coding_regularized.json	22549
a0550ed6587993267b1fba931c1fefb116597eccdd7295cd924e4802e227d35c	injection/alignsentinel_replicate/results_32k_final/upstage_SOLAR-10_7B-Instruct-v1_0_regularized/ours_avg_finance_regularized.json	experiment_audit_trail_raw/injection/alignsentinel_32k_raw_results/upstage_SOLAR-10_7B-Instruct-v1_0_regularized/ours_avg_finance_regularized.json	25701
515fdaaae2cc660a1ffb35a50f564949f7ebd2d79c8842bba607525db0df1942	injection/alignsentinel_replicate/results_32k_final/upstage_SOLAR-10_7B-Instruct-v1_0_regularized/ours_pooled_avg_pooled_regularized.json	experiment_audit_trail_raw/injection/alignsentinel_32k_raw_results/upstage_SOLAR-10_7B-Instruct-v1_0_regularized/ours_pooled_avg_pooled_regularized.json	57597
4d73d99b87846986f43b5e7df086aa5983c835dee7fbe352bd33f533d36ba313	injection/alignsentinel_replicate/results_32k_final/upstage_SOLAR-10_7B-Instruct-v1_0_regularized/ours_avg_web_regularized.json	experiment_audit_trail_raw/injection/alignsentinel_32k_raw_results/upstage_SOLAR-10_7B-Instruct-v1_0_regularized/ours_avg_web_regularized.json	24269
d3bd044fc4faa6278b5a0637f7af3999bb5f80d8b477141826d489673835802c	injection/alignsentinel_replicate/results_32k_final/upstage_SOLAR-10_7B-Instruct-v1_0_regularized/ours_enc_finance_regularized.json	experiment_audit_trail_raw/injection/alignsentinel_32k_raw_results/upstage_SOLAR-10_7B-Instruct-v1_0_regularized/ours_enc_finance_regularized.json	11311
ba7cbed848b386787cce2d0c6a78d6e1692c9563bf5cd77af2fcfac9c72d0084	injection/alignsentinel_replicate/results_32k_final/upstage_SOLAR-10_7B-Instruct-v1_0_regularized/ours_avg_project_regularized.json	experiment_audit_trail_raw/injection/alignsentinel_32k_raw_results/upstage_SOLAR-10_7B-Instruct-v1_0_regularized/ours_avg_project_regularized.json	21883
98025a0fa919d620c12f1967407071c308a159e4cab93dd546560d7cb9396edb	injection/alignsentinel_replicate/results_32k_final/upstage_SOLAR-10_7B-Instruct-v1_0_regularized/ours_enc_web_regularized.json	experiment_audit_trail_raw/injection/alignsentinel_32k_raw_results/upstage_SOLAR-10_7B-Instruct-v1_0_regularized/ours_enc_web_regularized.json	8493
280d6a7de6e4ebda9d9cd8595462fac4e59cec702483826ba8528aabda571109	injection/alignsentinel_replicate/results_32k_final/upstage_SOLAR-10_7B-Instruct-v1_0_regularized/ours_enc_project_regularized.json	experiment_audit_trail_raw/injection/alignsentinel_32k_raw_results/upstage_SOLAR-10_7B-Instruct-v1_0_regularized/ours_enc_project_regularized.json	10552
957605ecb3a5dabe1c63b0d3edfa2d332e2e167d3b4019e2ab5f352ff3eb56bc	injection/alignsentinel_replicate/results_32k_final/upstage_SOLAR-10_7B-Instruct-v1_0_regularized/ours_enc_social_media_regularized.json	experiment_audit_trail_raw/injection/alignsentinel_32k_raw_results/upstage_SOLAR-10_7B-Instruct-v1_0_regularized/ours_enc_social_media_regularized.json	8417
77b4bc4690bbfc0c9982c104593b32b8654639aa9d9a3522b387678178d9d9fd	injection/alignsentinel_replicate/results_32k_final/upstage_SOLAR-10_7B-Instruct-v1_0_regularized/ours_enc_cloud_regularized.json	experiment_audit_trail_raw/injection/alignsentinel_32k_raw_results/upstage_SOLAR-10_7B-Instruct-v1_0_regularized/ours_enc_cloud_regularized.json	8066
ace411373b69252b41b4363b337af28bfebb868cd0507c17fc64db0cb7ca3ec0	injection/alignsentinel_replicate/results_32k_final/upstage_SOLAR-10_7B-Instruct-v1_0_regularized/ours_enc_coding_regularized.json	experiment_audit_trail_raw/injection/alignsentinel_32k_raw_results/upstage_SOLAR-10_7B-Instruct-v1_0_regularized/ours_enc_coding_regularized.json	10491
290a2c44c1b089b2d800e3e1d58e25859ebd86c2e1beab89c2e7847a6089f03e	injection/alignsentinel_replicate/results_32k_final/upstage_SOLAR-10_7B-Instruct-v1_0_regularized/ours_avg_messaging_regularized.json	experiment_audit_trail_raw/injection/alignsentinel_32k_raw_results/upstage_SOLAR-10_7B-Instruct-v1_0_regularized/ours_avg_messaging_regularized.json	24808
28e237bc80725f2bac9d8dc6a64a76ac61eacbae86105e97432806c093e8a4db	injection/alignsentinel_replicate/results_32k_final/upstage_SOLAR-10_7B-Instruct-v1_0_regularized/ours_enc_messaging_regularized.json	experiment_audit_trail_raw/injection/alignsentinel_32k_raw_results/upstage_SOLAR-10_7B-Instruct-v1_0_regularized/ours_enc_messaging_regularized.json	12688
168c18801d8d5590e6c6bd7b69c6100a9e480a417c88da9bdd9895f1b84396bd	injection/alignsentinel_replicate/results_32k_final/Qwen_Qwen3-8B_regularized/ours_avg_cloud_regularized.json	experiment_audit_trail_raw/injection/alignsentinel_32k_raw_results/Qwen_Qwen3-8B_regularized/ours_avg_cloud_regularized.json	18934
f46d9ffe82b285eac4e295660a3899aec40eead1435f46316af1750c8e00b7e2	injection/alignsentinel_replicate/results_32k_final/Qwen_Qwen3-8B_regularized/ours_cross_enc_B2A_regularized.json	experiment_audit_trail_raw/injection/alignsentinel_32k_raw_results/Qwen_Qwen3-8B_regularized/ours_cross_enc_B2A_regularized.json	54412
ff19fec9ded169ad5d1e9ffd5c54733cbebafd8e6fd3d171131d79355e93a7ed	injection/alignsentinel_replicate/results_32k_final/Qwen_Qwen3-8B_regularized/ours_cross_avg_A2B_regularized.json	experiment_audit_trail_raw/injection/alignsentinel_32k_raw_results/Qwen_Qwen3-8B_regularized/ours_cross_avg_A2B_regularized.json	56371
fe97d38148da81616d9be4597077f3fceb9305ace0948f9eb10e05d81901529c	injection/alignsentinel_replicate/results_32k_final/Qwen_Qwen3-8B_regularized/ours_avg_social_media_regularized.json	experiment_audit_trail_raw/injection/alignsentinel_32k_raw_results/Qwen_Qwen3-8B_regularized/ours_avg_social_media_regularized.json	24096
af7728316d30352dea9fb0c7a34216f76bcfe3e71fddb10da00c84f7f137feb1	injection/alignsentinel_replicate/results_32k_final/Qwen_Qwen3-8B_regularized/ours_avg_shopping_regularized.json	experiment_audit_trail_raw/injection/alignsentinel_32k_raw_results/Qwen_Qwen3-8B_regularized/ours_avg_shopping_regularized.json	29134
f563aef824d3df892c20396c69fa04c2f00169159fcb96d67b7a7d0f1ee63a10	injection/alignsentinel_replicate/results_32k_final/Qwen_Qwen3-8B_regularized/summary.md	experiment_audit_trail_raw/injection/alignsentinel_32k_raw_results/Qwen_Qwen3-8B_regularized/summary.md	116196
71b5652695463257754451396ff5a6a2ee94f12cdbe4e589a07bc5411ada50d0	injection/alignsentinel_replicate/results_32k_final/Qwen_Qwen3-8B_regularized/ours_enc_shopping_regularized.json	experiment_audit_trail_raw/injection/alignsentinel_32k_raw_results/Qwen_Qwen3-8B_regularized/ours_enc_shopping_regularized.json	8380
c660c157566b16deffa54979e5abed0b1030573150d7bccdb031180492c8462e	injection/alignsentinel_replicate/results_32k_final/Qwen_Qwen3-8B_regularized/ours_avg_coding_regularized.json	experiment_audit_trail_raw/injection/alignsentinel_32k_raw_results/Qwen_Qwen3-8B_regularized/ours_avg_coding_regularized.json	20977
e3a752f6dbcb39ba64b082debf1bf84d45b220464454aa513c6d7abc3c9436fa	injection/alignsentinel_replicate/results_32k_final/Qwen_Qwen3-8B_regularized/ours_avg_finance_regularized.json	experiment_audit_trail_raw/injection/alignsentinel_32k_raw_results/Qwen_Qwen3-8B_regularized/ours_avg_finance_regularized.json	23005
b01328e7d0c0deb755a154f220f94760acb8e9111d1c33f32e921836e4bf4baa	injection/alignsentinel_replicate/results_32k_final/Qwen_Qwen3-8B_regularized/ours_pooled_avg_pooled_regularized.json	experiment_audit_trail_raw/injection/alignsentinel_32k_raw_results/Qwen_Qwen3-8B_regularized/ours_pooled_avg_pooled_regularized.json	56986
415647ecbaf8c20f4e78b093562b10d738b71514e12643805c6d414a7454a5fd	injection/alignsentinel_replicate/results_32k_final/Qwen_Qwen3-8B_regularized/ours_avg_web_regularized.json	experiment_audit_trail_raw/injection/alignsentinel_32k_raw_results/Qwen_Qwen3-8B_regularized/ours_avg_web_regularized.json	22658
cda9ab01c989124329c5b280d8657c472383524e2bac090b8f923adb116ad18c	injection/alignsentinel_replicate/results_32k_final/Qwen_Qwen3-8B_regularized/summary_full.json	experiment_audit_trail_raw/injection/alignsentinel_32k_raw_results/Qwen_Qwen3-8B_regularized/summary_full.json	590131
232d1f708f035beb36e04fc46f84cdb592859259b2313e47014775f862077ff5	injection/alignsentinel_replicate/results_32k_final/Qwen_Qwen3-8B_regularized/ours_enc_finance_regularized.json	experiment_audit_trail_raw/injection/alignsentinel_32k_raw_results/Qwen_Qwen3-8B_regularized/ours_enc_finance_regularized.json	8536
e58ca27a3e8c76f2e09b82d8a59abeff35ac1aa98637a80d96b8ca787b62b37c	injection/alignsentinel_replicate/results_32k_final/Qwen_Qwen3-8B_regularized/ours_avg_project_regularized.json	experiment_audit_trail_raw/injection/alignsentinel_32k_raw_results/Qwen_Qwen3-8B_regularized/ours_avg_project_regularized.json	31794
737e5c1a540a3c07b021e3fe383183d0d7243f9dcf6c14ef7f8b5edc9816b85e	injection/alignsentinel_replicate/results_32k_final/Qwen_Qwen3-8B_regularized/ours_enc_web_regularized.json	experiment_audit_trail_raw/injection/alignsentinel_32k_raw_results/Qwen_Qwen3-8B_regularized/ours_enc_web_regularized.json	5318
b109abf10323bf893b1ea01181089ef4307ee05f0782ff3739ae68ea19b53002	injection/alignsentinel_replicate/results_32k_final/Qwen_Qwen3-8B_regularized/ours_enc_project_regularized.json	experiment_audit_trail_raw/injection/alignsentinel_32k_raw_results/Qwen_Qwen3-8B_regularized/ours_enc_project_regularized.json	6686
8b6192d3c77cb376dda2b1a32d34bce62f5b5bf49a33039dbaf9577a051d80ef	injection/alignsentinel_replicate/results_32k_final/Qwen_Qwen3-8B_regularized/ours_enc_social_media_regularized.json	experiment_audit_trail_raw/injection/alignsentinel_32k_raw_results/Qwen_Qwen3-8B_regularized/ours_enc_social_media_regularized.json	6323
1843a3e93db5ccdc98792405756ea6ba1d3d05970987546c3d5caec675bfa59a	injection/alignsentinel_replicate/results_32k_final/Qwen_Qwen3-8B_regularized/ours_pooled_enc_pooled_regularized.json	experiment_audit_trail_raw/injection/alignsentinel_32k_raw_results/Qwen_Qwen3-8B_regularized/ours_pooled_enc_pooled_regularized.json	30955
4cbbc0b57f12753b2b3b15c7c0690d8dcb570ad984067b6f0173dc6c4d7303b5	injection/alignsentinel_replicate/results_32k_final/Qwen_Qwen3-8B_regularized/ours_enc_cloud_regularized.json	experiment_audit_trail_raw/injection/alignsentinel_32k_raw_results/Qwen_Qwen3-8B_regularized/ours_enc_cloud_regularized.json	7806
ea34bb63867ee14763eb3bcac71b9c22323f92162ae4175673d53435b987f3ed	injection/alignsentinel_replicate/results_32k_final/Qwen_Qwen3-8B_regularized/ours_enc_coding_regularized.json	experiment_audit_trail_raw/injection/alignsentinel_32k_raw_results/Qwen_Qwen3-8B_regularized/ours_enc_coding_regularized.json	7714
343d04c538f80d176bfc6b4157a73aa02b17b93b3c47d1dd1fb7f44756ca3c0f	injection/alignsentinel_replicate/results_32k_final/Qwen_Qwen3-8B_regularized/ours_avg_messaging_regularized.json	experiment_audit_trail_raw/injection/alignsentinel_32k_raw_results/Qwen_Qwen3-8B_regularized/ours_avg_messaging_regularized.json	20990
